"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30188","Hey Telo","hey-telo","W25","Active","2025-02-10T07:15:11.000Z","https://www.heytelo.com","https://www.ycombinator.com/companies/hey-telo"
"30254","HUD","hud","W25","Active","2025-03-02T15:49:06.000Z","https://www.hud.ai","https://www.ycombinator.com/companies/hud"
"30295","Infinite","infinite","W25","Active","2025-02-18T09:14:42.000Z","https://infinite.dev","https://www.ycombinator.com/companies/infinite"
"30347","Instinct Space","instinct-space","W25","Active","2025-02-17T01:15:08.000Z","https://www.instinct-space.com/","https://www.ycombinator.com/companies/instinct-space"
"30233","Inversion Semiconductor","inversion-semiconductor","W25","Active","2025-02-20T02:43:22.000Z","https://www.inversionsemi.com","https://www.ycombinator.com/companies/inversion-semiconductor"
"30020","Invo","invo","W25","Active","2025-02-13T17:36:24.000Z","https://www.tryinvo.com/","https://www.ycombinator.com/companies/invo"
"30200","Karoo","karoo","W25","Active","2025-01-14T21:30:24.000Z","https://www.karoo.ca","https://www.ycombinator.com/companies/karoo"
"30285","Karsa","karsa","W25","Active","2025-01-20T07:33:46.000Z","https://gokarsa.com/","https://www.ycombinator.com/companies/karsa"
"30181","Leaping AI","leaping-ai","W25","Active","2025-01-13T15:09:11.000Z","https://www.leapingai.com","https://www.ycombinator.com/companies/leaping-ai"
"30269","Liquid Compute","liquid-compute","W25","Active","2025-02-25T22:37:48.000Z","https://www.liquidcompute.com","https://www.ycombinator.com/companies/liquid-compute"
"30267","Lopus","lopus","W25","Active","2025-02-25T00:29:12.000Z","https://lopus.ai","https://www.ycombinator.com/companies/lopus"
"30261","Lucid","lucid","W25","Active","2025-02-03T00:17:40.000Z","https://lucid.ai","https://www.ycombinator.com/companies/lucid"
"30272","Lucidic AI","lucidic-ai","W25","Active","2025-01-15T01:32:50.000Z","https://lucidic.ai","https://www.ycombinator.com/companies/lucidic-ai"
"30260","Macadamia","macadamia","W25","Active","2025-01-24T15:37:43.000Z","https://macadamialabs.com","https://www.ycombinator.com/companies/macadamia"
"30229","Maive","maive","W25","Active","2025-02-21T02:07:22.000Z","https://maive.ai","https://www.ycombinator.com/companies/maive"
"30224","Maritime Fusion","maritime-fusion","W25","Active","2025-02-14T22:40:30.000Z","https://maritimefusion.com","https://www.ycombinator.com/companies/maritime-fusion"
