"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30986","The Hog","the-hog","F25","Active","2025-10-31T21:22:36.000Z","https://thehog.ai/","https://www.ycombinator.com/companies/the-hog"
"30928","Thesis","thesis","F25","Active","2025-11-07T00:50:16.000Z","https://thesislabs.ai","https://www.ycombinator.com/companies/thesis"
"30934","Tornyol","tornyol","F25","Active","2025-11-01T08:36:34.000Z","https://tornyol.com/","https://www.ycombinator.com/companies/tornyol"
"30877","Trelium","trelium","F25","Active","2025-10-01T00:15:52.000Z","https://www.trelium.com","https://www.ycombinator.com/companies/trelium"
"30894","Unsiloed AI","unsiloed-ai","F25","Active","2025-09-29T04:18:23.000Z","https://www.unsiloed.ai/","https://www.ycombinator.com/companies/unsiloed-ai"
"30844","Uplane","uplane","F25","Active","2025-09-30T16:44:06.000Z","https://uplane.com","https://www.ycombinator.com/companies/uplane"
"30995","Velvet","velvet","F25","Active","2025-10-23T16:17:17.000Z","https://velvetlab.ai","https://www.ycombinator.com/companies/velvet"
"30875","Veria Labs","veria-labs","F25","Active","2025-09-23T16:17:29.000Z","https://verialabs.com","https://www.ycombinator.com/companies/veria-labs"
"30881","Wardstone","wardstone","F25","Active","2025-09-23T15:46:28.000Z","https://www.wardstone.us","https://www.ycombinator.com/companies/wardstone"
"30945","Zalos","zalos","F25","Active","2025-09-28T23:58:27.000Z","https://www.zalos.ai/","https://www.ycombinator.com/companies/zalos"
"31007","Zarna","zarna","F25","Active","2025-11-06T01:14:49.000Z","https://www.zarnaai.com/","https://www.ycombinator.com/companies/zarna"
"30850","Zavo","zavo","F25","Active","2025-09-21T19:29:05.000Z","https://zavopay.com","https://www.ycombinator.com/companies/zavo"
"31021","Zephyr Fusion","zephyr-fusion","F25","Active","2025-11-07T16:16:19.000Z","https://www.zephyrfusion.com","https://www.ycombinator.com/companies/zephyr-fusion"
